month,sku_name,sku_num,region,sales_units
2023-06-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,PACIFIC_NORTHWEST,13.261260334010174
2024-11-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,PACIFIC_NORTHWEST,6.563368356885758
2023-11-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,PACIFIC_NORTHWEST,7.988760945755529
2025-06-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,PACIFIC_NORTHWEST,15.116867525766828
2024-04-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,PACIFIC_NORTHWEST,14.732065487206425
2023-04-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,PACIFIC_NORTHWEST,18.779581139136774
2024-10-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,PACIFIC_NORTHWEST,5.130415956344512
2024-03-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,PACIFIC_NORTHWEST,6.963768188615665
2024-05-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,PACIFIC_NORTHWEST,6.121212038975422
2025-07-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,PACIFIC_NORTHWEST,13.256209394897713
2025-06-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,PACIFIC_NORTHWEST,9.298192440334518
2024-09-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,PACIFIC_NORTHWEST,5.312662703051954
2023-08-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,PACIFIC_NORTHWEST,4.1870575569886315
2025-10-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,PACIFIC_NORTHWEST,2.869096070938853
2023-12-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,PACIFIC_NORTHWEST,1.8947428073994332
2023-09-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,PACIFIC_NORTHWEST,3.634498196582485
2024-06-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,PACIFIC_NORTHWEST,7.571881353681013
2023-03-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,PACIFIC_NORTHWEST,9.006628891419458
2023-11-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,PACIFIC_NORTHWEST,6.594923735968849
2025-09-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,PACIFIC_NORTHWEST,17.398565204066642
2025-07-01,PVC-S-ELB90-1.0-SXSXS,1004546620,PACIFIC_NORTHWEST,34.148101415833764
2024-09-01,PVC-S-ELB90-1.0-SXSXS,1004546620,PACIFIC_NORTHWEST,100.67735361930433
2023-05-01,CPVC-GLD-0.5-PIPE [2FT],206041,MIDSOUTH,469.09616591818207
2023-04-01,CPVC-GLD-0.5-PIPE [2FT],206041,MIDSOUTH,527.6866475405116
2023-08-01,CPVC-GLD-0.5-PIPE [2FT],206041,SOUTHEAST,84.02200833949247
2023-09-01,CPVC-GLD-0.5-PIPE [2FT],206041,SOUTHEAST,69.76320324949594
2025-04-01,CPVC-GLD-0.5-PIPE [2FT],206041,SOUTHEAST,60.32084800322661
2026-01-01,CPVC-GLD-0.5-PIPE [2FT],206041,MIDSOUTH,716.0757536270319
2023-10-01,CPVC-GLD-0.5-PIPE [2FT],206041,MIDSOUTH,486.94802550657465
2023-11-01,CPVC-GLD-0.5-PIPE [2FT],206041,MIDSOUTH,505.48816622398726
2023-12-01,CPVC-GLD-0.5-PIPE [2FT],206041,SOUTHEAST,102.74998988849528
2023-07-01,CPVC-GLD-0.5-PIPE [2FT],206041,MIDSOUTH,386.77570589203174
2025-05-01,CPVC-GLD-0.5-PIPE [2FT],206041,SOUTHEAST,41.77041772923823
2024-05-01,PVC-ADP-1.5x2-MPT-SOC,279902,SOUTHEAST,21.94334871466061
2025-06-01,PVC-ADP-1.5x2-MPT-SOC,279902,MIDSOUTH,170.0873198362463
2024-07-01,PVC-ADP-1.5x2-MPT-SOC,279902,MIDSOUTH,91.586501171155
2025-04-01,PVC-ADP-1.5x2-MPT-SOC,279902,MIDSOUTH,134.18340515546365
2025-10-01,PVC-ADP-1.5x2-MPT-SOC,279902,MIDSOUTH,62.271450574350126
2024-09-01,PVC-ADP-1.5x2-MPT-SOC,279902,SOUTHEAST,20.83970717502876
2024-06-01,PVC-ADP-1.5x2-MPT-SOC,279902,SOUTHEAST,35.85734096978197
2025-07-01,PVC-ADP-1.5x2-MPT-SOC,279902,SOUTHEAST,21.182216622281864
2023-04-01,PVC-ADP-1.5x2-MPT-SOC,279902,MIDSOUTH,106.11521293687922
2023-04-01,PVC-CPL-0.75-DS-SXS,796855,MIDSOUTH,437.1870224748635
2023-10-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHEAST,64.14377869283253
2023-03-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHEAST,87.01334235482817
2024-11-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHEAST,43.18008873318156
2026-03-01,PVC-CPL-0.75-DS-SXS,796855,MIDSOUTH,60.38854483490832
2024-02-01,PVC-CPL-0.75-DS-SXS,796855,MIDSOUTH,349.85900638966706
2023-12-01,PVC-CPL-0.75-DS-SXS,796855,MIDSOUTH,618.2868298602045
2024-03-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHEAST,65.68424526972392
2023-06-01,PVC-CPL-0.75-DS-SXS,796855,MIDSOUTH,594.2945756899312
2025-05-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHEAST,83.36147444110037
2023-11-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHEAST,24.67287044950316
2024-09-01,PVC-CPL-0.75-DS-SXS,796855,MIDSOUTH,447.34271981611596
2024-12-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHEAST,143.96653795579437
2026-02-01,PVC-TRP-0.75-SPG-SPG,823763,SOUTHEAST,13.315350043065834
2025-01-01,PVC-TRP-0.75-SPG-SPG,823763,MIDSOUTH,62.77184050932476
2024-05-01,PVC-TRP-0.75-SPG-SPG,823763,SOUTHEAST,19.10626504465863
2023-12-01,PVC-TRP-0.75-SPG-SPG,823763,SOUTHEAST,23.879000819189613
2025-07-01,PVC-TRP-0.75-SPG-SPG,823763,MIDSOUTH,142.20638407520377
2024-10-01,PVC-TRP-0.75-SPG-SPG,823763,MIDSOUTH,97.7827518915998
2023-05-01,PVC-TRP-0.75-SPG-SPG,823763,SOUTHEAST,13.461474702943105
2024-06-01,PVC-TRP-0.75-SPG-SPG,823763,MIDSOUTH,211.25162200859415
2024-02-01,PVC-TRP-0.75-SPG-SPG,823763,SOUTHEAST,14.067155177969047
2026-03-01,PVC-TRP-0.75-SPG-SPG,823763,SOUTHEAST,1.021679916825147
2023-09-01,PVC-TRP-0.75-SPG-SPG,823763,MIDSOUTH,89.60998226691011
2025-05-01,PVC-TRP-0.75-SPG-SPG,823763,SOUTHEAST,14.571523772709181
2026-03-01,PVC-PIPE-1.25-S40 [2FT],987414,MIDSOUTH,21.06445503528035
2024-03-01,PVC-PIPE-1.25-S40 [2FT],987414,SOUTHEAST,105.03082183438724
2025-07-01,PVC-PIPE-1.25-S40 [2FT],987414,SOUTHEAST,69.48873153927899
2026-03-01,PVC-PIPE-1.25-S40 [2FT],987414,SOUTHEAST,4.490774178170872
2026-01-01,PVC-PIPE-1.25-S40 [2FT],987414,MIDSOUTH,229.6346935323055
2025-05-01,PVC-PIPE-1.25-S40 [2FT],987414,SOUTHEAST,90.21876886550882
2023-08-01,PVC-PIPE-1.25-S40 [2FT],987414,MIDSOUTH,250.79003697147022
2024-05-01,PVC-PIPE-1.25-S40 [2FT],987414,SOUTHEAST,81.02638074320429
2023-12-01,PVC-S-ELB90-0.75-SOC,1002146031,SOUTHEAST,73.81613079235045
2024-01-01,PVC-S-ELB90-0.75-SOC,1002146031,MIDSOUTH,265.37643776789855
2025-05-01,PVC-S-ELB90-0.75-SOC,1002146031,MIDSOUTH,229.21542954349087
2023-08-01,PVC-S-ELB90-0.75-SOC,1002146031,SOUTHEAST,48.095224863645996
2023-01-01,PVC-S-ELB90-0.75-SOC,1002146031,SOUTHEAST,24.687801734532325
2023-05-01,PVC-S-ELB90-0.75-SOC,1002146031,MIDSOUTH,321.11386506227075
2023-03-01,PVC-S-ELB90-0.75-SOC,1002146031,MIDSOUTH,333.8696802153162
2025-11-01,PVC-S-ELB90-0.75-SOC,1002146031,MIDSOUTH,87.53613445333217
2024-05-01,PVC-S-ELB90-0.75-SOC,1002146031,SOUTHEAST,62.446528769639876
2025-03-01,PVC-S-ELB90-0.75-SOC,1002146031,MIDSOUTH,338.314744280006
2025-03-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHEAST,42.58386215981422
2025-04-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,MIDSOUTH,154.10263847031234
2024-03-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,MIDSOUTH,241.90021211761567
2026-01-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHEAST,44.06168752307569
2024-08-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHEAST,35.20583693155806
2024-10-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHEAST,39.03434511018663
2026-02-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHEAST,52.93425444210683
2025-06-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,MIDSOUTH,223.79342066762663
2024-05-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,MIDSOUTH,254.59640167715278
2023-12-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,MIDSOUTH,199.20466548957177
2023-03-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,MIDSOUTH,241.86444651190587
2025-08-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,MIDSOUTH,150.25694620240523
2024-07-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,MIDSOUTH,248.9856344578252
2024-12-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHEAST,50.74927635749569
2025-03-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHEAST,29.020377901514802
2023-08-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHEAST,19.017605952956686
2025-09-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,MIDSOUTH,89.56819181931007
2025-06-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHEAST,29.914195075848035
2024-04-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,MIDSOUTH,121.3157739444461
2025-09-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHEAST,12.113400443207123
2025-11-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHEAST,8.735593013358953
2024-05-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHEAST,23.528262210712615
2026-02-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHEAST,27.212744035524626
2024-07-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,MIDSOUTH,95.34288548391486
2025-05-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHEAST,23.415792953926747
2025-10-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,MIDSOUTH,45.778905763056066
2025-12-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHEAST,20.090434779597103
2024-04-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHEAST,38.92909106457667
2023-09-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHEAST,40.59410958660073
2024-03-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHEAST,56.462618225111505
2023-09-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,MIDSOUTH,164.67313373881638
2023-01-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHEAST,27.10371253782521
2025-09-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHEAST,44.29379322427613
2025-04-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,MIDSOUTH,117.00905441196002
2024-08-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHEAST,31.031031423826086
2024-01-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHEAST,25.78582836753441
2023-10-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHEAST,16.979810569522396
2024-07-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,MIDSOUTH,147.58877041880626
2025-06-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,MIDSOUTH,206.07517254278275
2025-05-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHEAST,43.7753835235013
2025-05-01,PVC-S-ELB90-1.0-SXSXS,1004546620,MIDSOUTH,111.49686364919268
2023-06-01,PVC-S-ELB90-1.0-SXSXS,1004546620,SOUTHEAST,50.736331240364414
2023-08-01,PVC-S-ELB90-1.0-SXSXS,1004546620,SOUTHEAST,28.961818190908975
2023-10-01,PVC-S-ELB90-1.0-SXSXS,1004546620,MIDSOUTH,71.45484619920302
2026-01-01,PVC-S-ELB90-1.0-SXSXS,1004546620,SOUTHEAST,28.745720485113676
2023-03-01,PVC-S-ELB90-1.0-SXSXS,1004546620,MIDSOUTH,153.07657516186293
2025-07-01,PVC-S-ELB90-1.0-SXSXS,1004546620,MIDSOUTH,108.41691792091086
2024-08-01,PVC-S-ELB90-1.0-SXSXS,1004546620,SOUTHEAST,51.50452115451784
2024-02-01,PVC-S-ELB90-1.0-SXSXS,1004546620,SOUTHEAST,20.734702690000542
2024-03-01,PVC-S-ELB90-1.0-SXSXS,1004546620,SOUTHEAST,40.696840616091315
2024-08-01,PVC-S-ELB90-1.0-SXSXS,1004546620,MIDSOUTH,94.4328025872229
2025-06-01,PVC-S-ELB90-1.0-SXSXS,1004546620,MIDSOUTH,136.91472151722354
2026-02-01,PVC-S-ELB90-1.0-SXSXS,1004546620,MIDSOUTH,104.7095141756144
2023-12-01,PVC-S-ELB90-1.0-SXSXS,1004546620,SOUTHEAST,45.417109908404555
2024-11-01,PVC-S-ELB90-1.0-SXSXS,1004546620,SOUTHEAST,11.368227530292613
2025-03-01,PVC-S-ELB90-1.0-SXSXS,1004546620,SOUTHEAST,32.10850347104554
2023-08-01,CPVC-GLD-0.5-PIPE [2FT],206041,SOUTHWEST,158.68998863603946
2023-01-01,CPVC-GLD-0.5-PIPE [2FT],206041,SOUTHWEST,83.76827957130008
2024-05-01,CPVC-GLD-0.5-PIPE [2FT],206041,SOUTHWEST,164.62690468955915
2023-12-01,CPVC-GLD-0.5-PIPE [2FT],206041,SOUTHWEST,362.65995920687453
2026-02-01,CPVC-GLD-0.5-PIPE [2FT],206041,SOUTHWEST,84.42105469062007
2023-02-01,CPVC-GLD-0.5-PIPE [2FT],206041,SOUTHWEST,162.12479583679496
2024-03-01,PVC-ADP-1.5x2-MPT-SOC,279902,SOUTHWEST,62.39914912452487
2026-03-01,PVC-ADP-1.5x2-MPT-SOC,279902,SOUTHWEST,11.529502239743863
2025-03-01,PVC-ADP-1.5x2-MPT-SOC,279902,SOUTHWEST,78.84935105286786
2024-12-01,PVC-ADP-1.5x2-MPT-SOC,279902,SOUTHWEST,41.8335776158726
2024-01-01,PVC-ADP-1.5x2-MPT-SOC,279902,SOUTHWEST,38.922523158883706
2023-11-01,PVC-ADP-1.5x2-MPT-SOC,279902,SOUTHWEST,25.652220817407873
2023-10-01,PVC-ADP-1.5x2-MPT-SOC,279902,SOUTHWEST,47.150994301986415
2024-09-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHWEST,394.6170877147532
2023-03-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHWEST,454.1793095264719
2023-07-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHWEST,360.27684493539846
2024-04-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHWEST,341.80048916240486
2025-11-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHWEST,147.3474727715798
2025-12-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHWEST,250.01074874300514
2023-08-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHWEST,286.95762569643784
2025-04-01,PVC-CPL-0.75-DS-SXS,796855,SOUTHWEST,209.3832106970972
2026-02-01,PVC-TRP-0.75-SPG-SPG,823763,SOUTHWEST,60.02057055894084
2023-12-01,PVC-TRP-0.75-SPG-SPG,823763,SOUTHWEST,38.50938221268388
2025-05-01,PVC-TRP-0.75-SPG-SPG,823763,SOUTHWEST,100.00565091089513
2025-12-01,PVC-TRP-0.75-SPG-SPG,823763,SOUTHWEST,22.368157817736368
2023-01-01,PVC-TRP-0.75-SPG-SPG,823763,SOUTHWEST,23.263821955741548
2023-11-01,PVC-PIPE-1.25-S40 [2FT],987414,SOUTHWEST,133.14402003811708
2025-02-01,PVC-PIPE-1.25-S40 [2FT],987414,SOUTHWEST,223.3735953488057
2025-12-01,PVC-PIPE-1.25-S40 [2FT],987414,SOUTHWEST,149.9662457459536
2025-01-01,PVC-PIPE-1.25-S40 [2FT],987414,SOUTHWEST,123.04836721906149
2025-04-01,PVC-PIPE-1.25-S40 [2FT],987414,SOUTHWEST,183.35334190311167
2024-10-01,PVC-PIPE-1.25-S40 [2FT],987414,SOUTHWEST,153.26263585414398
2023-07-01,PVC-PIPE-1.25-S40 [2FT],987414,SOUTHWEST,174.43888784711615
2026-02-01,PVC-S-ELB90-0.75-SOC,1002146031,SOUTHWEST,177.05435294468455
2025-11-01,PVC-S-ELB90-0.75-SOC,1002146031,SOUTHWEST,98.64080012817278
2025-12-01,PVC-S-ELB90-0.75-SOC,1002146031,SOUTHWEST,91.8799637697295
2025-08-01,PVC-S-ELB90-0.75-SOC,1002146031,SOUTHWEST,182.46735929086913
2025-06-01,PVC-S-ELB90-0.75-SOC,1002146031,SOUTHWEST,165.8487351506291
2024-03-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHWEST,141.8532760726318
2024-07-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHWEST,125.9111333111753
2025-01-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHWEST,103.18092625071164
2026-03-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHWEST,12.58464002169309
2026-02-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHWEST,123.20708549381234
2024-02-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHWEST,104.34659151137468
2025-09-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,SOUTHWEST,112.88820414214997
2024-05-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHWEST,71.30098335329362
2024-12-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHWEST,57.354097516428595
2023-06-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHWEST,73.08835443036708
2026-02-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHWEST,54.30575454933315
2025-12-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHWEST,50.29867615399106
2025-05-01,PVC-TEE-0.75-S40-SXSXS [20pk],1003953649,SOUTHWEST,75.36425207502057
2023-11-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHWEST,45.12523028837913
2025-03-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHWEST,97.75334809580374
2023-10-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHWEST,48.25777886646321
2023-12-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHWEST,83.21465381487614
2024-05-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHWEST,72.09346083039416
2023-02-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHWEST,49.434235115088285
2025-06-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHWEST,118.4610372061267
2023-06-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHWEST,97.51817160872841
2025-11-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHWEST,49.69042269889882
2025-08-01,PVC-CPL-0.75-S40-SXS [25pk],1004099069,SOUTHWEST,51.17273914903338
2023-06-01,PVC-S-ELB90-1.0-SXSXS,1004546620,SOUTHWEST,183.56999946908138
2024-07-01,PVC-S-ELB90-1.0-SXSXS,1004546620,SOUTHWEST,69.41528757371397
2025-10-01,CPVC-GLD-0.5-PIPE [2FT],206041,PAC_MTN_DESERT,271.67957732680793
2024-11-01,CPVC-GLD-0.5-PIPE [2FT],206041,PAC_MTN_DESERT,339.51088911340486
2024-08-01,CPVC-GLD-0.5-PIPE [2FT],206041,PAC_MTN_DESERT,272.0772034123611
2023-09-01,CPVC-GLD-0.5-PIPE [2FT],206041,PAC_MTN_DESERT,344.3204357596569
2023-12-01,CPVC-GLD-0.5-PIPE [2FT],206041,PAC_MTN_DESERT,370.70906184591905
2025-12-01,CPVC-GLD-0.5-PIPE [2FT],206041,PAC_MTN_DESERT,410.6705740102129
2025-03-01,CPVC-GLD-0.5-PIPE [2FT],206041,PAC_MTN_DESERT,405.9490417870029
2025-12-01,PVC-ADP-1.5x2-MPT-SOC,279902,PAC_MTN_DESERT,62.763226020486435
2023-08-01,PVC-ADP-1.5x2-MPT-SOC,279902,PAC_MTN_DESERT,64.04231008856091
2024-02-01,PVC-ADP-1.5x2-MPT-SOC,279902,PAC_MTN_DESERT,47.93767228575531
2025-11-01,PVC-CPL-0.75-DS-SXS,796855,PAC_MTN_DESERT,444.7385817882235
2025-10-01,PVC-CPL-0.75-DS-SXS,796855,PAC_MTN_DESERT,480.62911798549726
2023-08-01,PVC-CPL-0.75-DS-SXS,796855,PAC_MTN_DESERT,612.4301969224133
2025-09-01,PVC-CPL-0.75-DS-SXS,796855,PAC_MTN_DESERT,628.6900438595943
2023-04-01,PVC-CPL-0.75-DS-SXS,796855,PAC_MTN_DESERT,622.6001336562399
2023-06-01,PVC-CPL-0.75-DS-SXS,796855,PAC_MTN_DESERT,798.9827747260249
2025-06-01,PVC-CPL-0.75-DS-SXS,796855,PAC_MTN_DESERT,740.6895919626699
2025-09-01,PVC-TRP-0.75-SPG-SPG,823763,PAC_MTN_DESERT,758.988149430032
2023-04-01,PVC-TRP-0.75-SPG-SPG,823763,PAC_MTN_DESERT,830.827101664232
2023-10-01,PVC-TRP-0.75-SPG-SPG,823763,PAC_MTN_DESERT,399.8402556887919
2024-07-01,PVC-TRP-0.75-SPG-SPG,823763,PAC_MTN_DESERT,1313.361745064911
2025-08-01,PVC-TRP-0.75-SPG-SPG,823763,PAC_MTN_DESERT,955.5855052946602
2024-12-01,PVC-TRP-0.75-SPG-SPG,823763,PAC_MTN_DESERT,603.4406080442172
2023-09-01,PVC-PIPE-1.25-S40 [2FT],987414,PAC_MTN_DESERT,279.43879682031724
2024-06-01,PVC-PIPE-1.25-S40 [2FT],987414,PAC_MTN_DESERT,162.67692033214533
2025-10-01,PVC-PIPE-1.25-S40 [2FT],987414,PAC_MTN_DESERT,39.04661904507992
2024-01-01,PVC-PIPE-1.25-S40 [2FT],987414,PAC_MTN_DESERT,123.85112264974292
2024-02-01,PVC-PIPE-1.25-S40 [2FT],987414,PAC_MTN_DESERT,86.88691183916724
2025-08-01,PVC-PIPE-1.25-S40 [2FT],987414,PAC_MTN_DESERT,74.53392129382604
2025-04-01,PVC-PIPE-1.25-S40 [2FT],987414,PAC_MTN_DESERT,49.28274925780918
2026-01-01,PVC-S-ELB90-0.75-SOC,1002146031,PAC_MTN_DESERT,1456.3510346622531
2025-04-01,PVC-S-ELB90-0.75-SOC,1002146031,PAC_MTN_DESERT,2638.6752628327226
2024-07-01,PVC-S-ELB90-0.75-SOC,1002146031,PAC_MTN_DESERT,1096.8062075565354
2023-07-01,PVC-S-ELB90-0.75-SOC,1002146031,PAC_MTN_DESERT,1389.6323043764128
2024-03-01,PVC-S-ELB90-0.75-SOC,1002146031,PAC_MTN_DESERT,2288.0045202076763
2025-12-01,PVC-S-ELB90-0.75-SOC,1002146031,PAC_MTN_DESERT,1469.2682551034814
2023-11-01,PVC-S-ELB90-0.75-SOC,1002146031,PAC_MTN_DESERT,1325.7477646451864
2023-02-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,PAC_MTN_DESERT,582.3917201864133
2024-05-01,PVC-ELB90-0.75-S40-SXS [35pk],1003953647,PAC_MTN_DESERT,824.3468422547948
